transaction_id,user_id,product_id,amount,date,category,price
7108,808,109,44.6,2025-10-04 18:25:18.667250,Fashion,43.34
4309,1703,51,17.21,2025-10-04 18:25:18.667250,Home & Garden,44.87
8363,1291,103,45.98,2025-10-04 18:25:18.667250,Furniture,94.38
14495,3455,60,32.3,2025-10-04 18:25:18.667250,Electronics,120.3
13473,1533,186,184.24,2025-10-05 18:25:18.667250,Toys,110.62
8477,3655,94,60.57,2025-10-05 18:25:18.667250,Fashion,105.03
9606,3384,172,101.64,2025-10-05 18:25:18.667250,Electronics,191.08
3966,1066,153,7.05,2025-10-05 18:25:18.667250,Beauty,121.94
1345,3577,158,54.98,2025-10-05 18:25:18.667250,Beauty,107.8
4561,3826,122,53.43,2025-10-05 18:25:18.667250,Furniture,142.91
7297,1265,161,31.72,2025-10-05 18:25:18.667250,Furniture,45.78
11161,467,85,195.38,2025-10-05 18:25:18.667250,Toys,130.75
849,1771,27,88.71,2025-10-05 18:25:18.667250,Home & Garden,91.66
14605,2978,147,141.22,2025-10-05 18:25:18.667250,Sports,40.66
453,4397,146,161.22,2025-10-05 18:25:18.667250,Sports,39.6
6780,2960,186,46.29,2025-10-05 18:25:18.667250,Toys,110.62
2153,3557,40,87.1,2025-10-05 18:25:18.667250,Fashion,53.35
11621,2987,165,58.45,2025-10-05 18:25:18.667250,Books,118.41
14661,1651,38,69.09,2025-10-05 18:25:18.667250,Furniture,111.85
2327,1372,42,129.07,2025-10-05 18:25:18.667250,Beauty,97.58
1368,3253,132,40.92,2025-10-05 18:25:18.667250,Furniture,141.88
14611,3494,181,47.1,2025-10-05 18:25:18.667250,Food,65.95
12443,1650,130,47.19,2025-10-05 18:25:18.667250,Sports,195.39
8368,1689,67,42.64,2025-10-05 18:25:18.667250,Home & Garden,27.32
8906,2790,10,45.93,2025-10-05 18:25:18.667250,Food,112.29
6409,2107,32,215.42,2025-10-05 18:25:18.667250,Electronics,213.55
11259,4062,49,43.02,2025-10-05 18:25:18.667250,Home & Garden,10.0
14608,1742,119,40.02,2025-10-05 18:25:18.667250,Books,117.63
5643,1076,167,32.72,2025-10-05 18:25:18.667250,Food,152.8
1176,4866,199,310.79,2025-10-05 18:25:18.667250,Furniture,106.82
4211,1681,40,136.04,2025-10-05 18:25:18.667250,Fashion,53.35
8456,1003,70,26.08,2025-10-05 18:25:18.667250,Toys,148.46
7706,4561,155,68.38,2025-10-06 18:25:18.667250,Books,90.7
14054,3870,194,113.43,2025-10-06 18:25:18.667250,Books,86.48
2900,1944,121,250.12,2025-10-06 18:25:18.667250,Food,207.55
280,1455,170,62.26,2025-10-06 18:25:18.667250,Beauty,125.48
5002,697,179,37.92,2025-10-06 18:25:18.667250,Furniture,62.97
14716,3704,58,170.1,2025-10-06 18:25:18.667250,Electronics,49.82
2935,38,185,44.09,2025-10-06 18:25:18.667250,Fashion,65.79
422,3293,6,133.93,2025-10-06 18:25:18.667250,Sports,30.87
12699,1616,177,81.25,2025-10-06 18:25:18.667250,Sports,146.34
12311,2013,14,77.75,2025-10-06 18:25:18.667250,Beauty,65.63
13895,213,50,92.9,2025-10-06 18:25:18.667250,Fashion,32.63
8118,774,19,206.35,2025-10-06 18:25:18.667250,Beauty,85.16
8190,1788,117,59.3,2025-10-06 18:25:18.667250,Sports,64.42
1450,4374,170,56.72,2025-10-06 18:25:18.667250,Beauty,125.48
4019,634,65,88.34,2025-10-06 18:25:18.667250,Toys,229.54
7646,1819,138,24.23,2025-10-06 18:25:18.667250,Beauty,60.78
3467,4091,80,106.0,2025-10-06 18:25:18.667250,Sports,54.17
10921,433,61,145.96,2025-10-06 18:25:18.667250,Toys,55.87
7656,258,26,53.26,2025-10-06 18:25:18.667250,Books,93.35
13874,1936,108,58.2,2025-10-06 18:25:18.667250,Electronics,108.58
10907,400,154,26.69,2025-10-06 18:25:18.667250,Food,36.27
9253,1625,123,33.42,2025-10-06 18:25:18.667250,Toys,48.81
1789,150,113,79.69,2025-10-06 18:25:18.667250,Sports,10.0
11191,4535,186,60.11,2025-10-06 18:25:18.667250,Toys,110.62
9945,1513,182,66.01,2025-10-06 18:25:18.667250,Books,78.34
3385,1994,125,104.89,2025-10-06 18:25:18.667250,Furniture,93.22
13479,2992,123,9.03,2025-10-06 18:25:18.667250,Toys,48.81
7877,4801,194,134.48,2025-10-06 18:25:18.667250,Books,86.48
4210,1208,181,46.92,2025-10-06 18:25:18.667250,Food,65.95
1078,420,69,37.66,2025-10-06 18:25:18.667250,Beauty,59.91
13374,59,72,39.49,2025-10-06 18:25:18.667250,Toys,88.7
491,4676,61,108.32,2025-10-06 18:25:18.667250,Toys,55.87
8329,4031,9,75.95,2025-10-06 18:25:18.667250,Electronics,53.84
5989,1692,107,11.41,2025-10-06 18:25:18.667250,Electronics,130.83
11606,2964,199,212.19,2025-10-06 18:25:18.667250,Furniture,106.82
670,2232,43,89.48,2025-10-06 18:25:18.667250,Sports,83.56
12920,4108,62,90.53,2025-10-06 18:25:18.667250,Books,24.21
12155,3535,17,120.32,2025-10-06 18:25:18.667250,Beauty,99.14
14200,3223,110,26.94,2025-10-06 18:25:18.667250,Toys,75.06
5787,2084,125,11.75,2025-10-06 18:25:18.667250,Furniture,93.22
782,4902,103,52.0,2025-10-06 18:25:18.667250,Furniture,94.38
5120,365,67,136.26,2025-10-06 18:25:18.667250,Home & Garden,27.32
12486,817,164,208.99,2025-10-06 18:25:18.667250,Home & Garden,211.87
13430,1407,174,48.38,2025-10-06 18:25:18.667250,Food,19.83
11665,4675,131,108.7,2025-10-06 18:25:18.667250,Furniture,177.75
10550,616,28,28.24,2025-10-06 18:25:18.667250,Sports,27.11
11669,2627,20,87.17,2025-10-06 18:25:18.667250,Books,419.12
6201,3817,127,62.68,2025-10-06 18:25:18.667250,Furniture,258.5
1767,3652,58,244.2,2025-10-06 18:25:18.667250,Electronics,49.82
2003,64,140,145.89,2025-10-07 18:25:18.667250,Books,69.68
653,403,67,292.2,2025-10-07 18:25:18.667250,Home & Garden,27.32
5016,2045,71,96.67,2025-10-07 18:25:18.667250,Electronics,217.37
9133,1261,150,85.81,2025-10-07 18:25:18.667250,Furniture,37.09
3321,2945,68,61.26,2025-10-07 18:25:18.667250,Beauty,222.41
255,478,123,50.41,2025-10-07 18:25:18.667250,Toys,48.81
7011,1773,175,133.73,2025-10-07 18:25:18.667250,Electronics,17.65
7205,243,97,30.19,2025-10-07 18:25:18.667250,Food,139.35
14422,3646,104,67.91,2025-10-07 18:25:18.667250,Fashion,101.66
14677,2922,21,162.04,2025-10-07 18:25:18.667250,Food,133.08
76,3557,163,154.18,2025-10-07 18:25:18.667250,Furniture,70.82
10925,3003,147,57.76,2025-10-07 18:25:18.667250,Sports,40.66
10931,318,162,30.44,2025-10-07 18:25:18.667250,Beauty,114.49
10949,3239,103,43.97,2025-10-07 18:25:18.667250,Furniture,94.38
14891,1716,55,97.91,2025-10-07 18:25:18.667250,Sports,28.39
14403,2608,53,382.82,2025-10-07 18:25:18.667250,Home & Garden,93.79
13245,1067,87,106.01,2025-10-07 18:25:18.667250,Furniture,98.63
4255,372,67,24.74,2025-10-07 18:25:18.667250,Home & Garden,27.32
1135,3110,10,64.59,2025-10-07 18:25:18.667250,Food,112.29
7475,4257,121,84.92,2025-10-07 18:25:18.667250,Food,207.55
645,1608,75,32.77,2025-10-07 18:25:18.667250,Food,114.31
7491,1852,158,19.71,2025-10-07 18:25:18.667250,Beauty,107.8
130,3871,119,64.44,2025-10-07 18:25:18.667250,Books,117.63
7814,1366,33,101.37,2025-10-07 18:25:18.667250,Beauty,109.68
6553,3749,7,90.62,2025-10-07 18:25:18.667250,Home & Garden,114.15
6909,4115,42,169.41,2025-10-07 18:25:18.667250,Beauty,97.58
13290,4545,64,65.24,2025-10-07 18:25:18.667250,Electronics,125.75
393,4232,75,90.2,2025-10-07 18:25:18.667250,Food,114.31
2967,4130,189,135.7,2025-10-07 18:25:18.667250,Toys,143.6
14805,2268,11,333.02,2025-10-07 18:25:18.667250,Electronics,184.96
6329,4620,125,36.06,2025-10-07 18:25:18.667250,Furniture,93.22
2902,3484,165,30.15,2025-10-07 18:25:18.667250,Books,118.41
5701,2770,175,68.83,2025-10-07 18:25:18.667250,Electronics,17.65
11279,4335,95,48.41,2025-10-07 18:25:18.667250,Fashion,146.85
10274,2557,196,79.02,2025-10-07 18:25:18.667250,Beauty,102.61
2885,3458,82,87.63,2025-10-07 18:25:18.667250,Books,57.48
10439,3811,157,108.74,2025-10-07 18:25:18.667250,Food,32.16
10420,2535,176,41.28,2025-10-07 18:25:18.667250,Toys,71.83
14309,4847,117,107.64,2025-10-07 18:25:18.667250,Sports,64.42
1542,1390,145,50.49,2025-10-07 18:25:18.667250,Food,95.06
6417,908,110,176.51,2025-10-07 18:25:18.667250,Toys,75.06
6157,3642,138,78.72,2025-10-07 18:25:18.667250,Beauty,60.78
11777,4130,189,26.0,2025-10-08 18:25:18.667250,Toys,143.6
5153,154,133,67.8,2025-10-08 18:25:18.667250,Furniture,28.24
14426,1317,194,93.09,2025-10-08 18:25:18.667250,Books,86.48
8110,1267,86,66.72,2025-10-08 18:25:18.667250,Furniture,76.8
6140,2006,24,26.12,2025-10-08 18:25:18.667250,Sports,29.54
9012,1168,13,20.6,2025-10-08 18:25:18.667250,Food,102.89
13080,3065,123,83.0,2025-10-08 18:25:18.667250,Toys,48.81
3267,3589,121,60.4,2025-10-08 18:25:18.667250,Food,207.55
2878,4313,166,85.96,2025-10-08 18:25:18.667250,Fashion,34.45
2883,48,78,66.26,2025-10-08 18:25:18.667250,Food,85.52
10760,3710,34,232.81,2025-10-08 18:25:18.667250,Beauty,29.05
6256,3036,142,29.29,2025-10-08 18:25:18.667250,Toys,166.43
588,917,15,139.56,2025-10-08 18:25:18.667250,Toys,15.9
6985,4148,184,45.23,2025-10-08 18:25:18.667250,Sports,57.52
11278,1580,187,174.21,2025-10-08 18:25:18.667250,Toys,26.41
9901,611,190,150.07,2025-10-08 18:25:18.667250,Electronics,205.65
9889,4863,27,115.77,2025-10-08 18:25:18.667250,Home & Garden,91.66
13179,2621,84,56.09,2025-10-08 18:25:18.667250,Home & Garden,152.54
868,4964,46,28.79,2025-10-08 18:25:18.667250,Beauty,61.59
5782,2831,73,36.48,2025-10-08 18:25:18.667250,Fashion,80.88
65,4747,121,55.58,2025-10-08 18:25:18.667250,Food,207.55
4363,3372,138,56.54,2025-10-08 18:25:18.667250,Beauty,60.78
8077,2576,65,54.93,2025-10-08 18:25:18.667250,Toys,229.54
14836,2180,82,15.2,2025-10-08 18:25:18.667250,Books,57.48
5887,2754,184,145.06,2025-10-08 18:25:18.667250,Sports,57.52
8331,3323,24,241.96,2025-10-08 18:25:18.667250,Sports,29.54
6466,1016,46,3.74,2025-10-08 18:25:18.667250,Beauty,61.59
8714,1026,46,63.7,2025-10-08 18:25:18.667250,Beauty,61.59
2633,2468,53,191.22,2025-10-08 18:25:18.667250,Home & Garden,93.79
13866,1525,9,98.34,2025-10-08 18:25:18.667250,Electronics,53.84
1160,215,100,13.25,2025-10-08 18:25:18.667250,Furniture,86.41
14282,3840,112,114.11,2025-10-08 18:25:18.667250,Fashion,10.0
5481,3542,79,98.83,2025-10-08 18:25:18.667250,Food,54.4
2030,800,35,254.5,2025-10-08 18:25:18.667250,Toys,70.2
3440,4266,113,41.35,2025-10-08 18:25:18.667250,Sports,10.0
7171,1626,199,115.9,2025-10-08 18:25:18.667250,Furniture,106.82
969,4299,15,215.2,2025-10-08 18:25:18.667250,Toys,15.9
3,2847,2,44.95,2025-10-08 18:25:18.667250,Home & Garden,36.49
7828,913,159,90.66,2025-10-08 18:25:18.667250,Furniture,80.99
1199,1038,102,196.58,2025-10-08 18:25:18.667250,Electronics,77.74
11268,2976,133,131.63,2025-10-08 18:25:18.667250,Furniture,28.24
1837,66,34,16.64,2025-10-08 18:25:18.667250,Beauty,29.05
14562,3576,105,20.95,2025-10-08 18:25:18.667250,Food,40.34
1021,2531,48,39.54,2025-10-08 18:25:18.667250,Home & Garden,156.98
14710,469,18,96.17,2025-10-08 18:25:18.667250,Beauty,264.05
145,2653,113,243.3,2025-10-08 18:25:18.667250,Sports,10.0
1494,688,34,71.36,2025-10-09 18:25:18.667250,Beauty,29.05
13051,4877,109,50.59,2025-10-09 18:25:18.667250,Fashion,43.34
3116,4796,25,163.91,2025-10-09 18:25:18.667250,Electronics,92.13
114,2522,168,240.8,2025-10-09 18:25:18.667250,Sports,165.77
2266,3027,22,30.65,2025-10-09 18:25:18.667250,Fashion,43.57
9772,3961,26,139.59,2025-10-09 18:25:18.667250,Books,93.35
12281,2557,181,36.95,2025-10-09 18:25:18.667250,Food,65.95
474,66,184,22.14,2025-10-09 18:25:18.667250,Sports,57.52
4556,1684,20,88.98,2025-10-09 18:25:18.667250,Books,419.12
12490,3603,32,83.0,2025-10-09 18:25:18.667250,Electronics,213.55
7736,1487,41,19.48,2025-10-09 18:25:18.667250,Sports,142.23
14220,1275,131,45.32,2025-10-09 18:25:18.667250,Furniture,177.75
7392,1904,166,130.81,2025-10-09 18:25:18.667250,Fashion,34.45
12866,3750,128,164.64,2025-10-09 18:25:18.667250,Food,104.82
12161,202,111,63.09,2025-10-09 18:25:18.667250,Beauty,254.59
11280,540,154,17.32,2025-10-09 18:25:18.667250,Food,36.27
3305,1798,85,129.76,2025-10-09 18:25:18.667250,Toys,130.75
9634,2393,44,13.18,2025-10-09 18:25:18.667250,Toys,69.91
2969,2374,87,33.32,2025-10-09 18:25:18.667250,Furniture,98.63
12687,4888,194,51.71,2025-10-09 18:25:18.667250,Books,86.48
9067,4994,39,114.16,2025-10-09 18:25:18.667250,Beauty,33.57
1050,1893,183,95.36,2025-10-09 18:25:18.667250,Fashion,93.97
8018,1562,75,66.19,2025-10-09 18:25:18.667250,Food,114.31
8775,2583,141,93.0,2025-10-09 18:25:18.667250,Fashion,240.65
14161,984,183,64.27,2025-10-09 18:25:18.667250,Fashion,93.97
2394,609,101,35.37,2025-10-09 18:25:18.667250,Fashion,67.32
9465,1539,110,124.39,2025-10-09 18:25:18.667250,Toys,75.06
6454,2083,11,124.44,2025-10-09 18:25:18.667250,Electronics,184.96
12104,2520,27,79.47,2025-10-09 18:25:18.667250,Home & Garden,91.66
8435,219,38,136.82,2025-10-09 18:25:18.667250,Furniture,111.85
5775,4355,81,63.2,2025-10-09 18:25:18.667250,Food,39.73
5779,1965,93,18.61,2025-10-09 18:25:18.667250,Electronics,152.29
5824,3473,92,6.87,2025-10-09 18:25:18.667250,Sports,232.57
4379,3417,55,36.54,2025-10-09 18:25:18.667250,Sports,28.39
5725,2265,78,208.61,2025-10-09 18:25:18.667250,Food,85.52
14498,4809,139,125.12,2025-10-09 18:25:18.667250,Books,84.49
4998,1009,12,178.07,2025-10-09 18:25:18.667250,Books,20.64
834,4528,99,52.99,2025-10-09 18:25:18.667250,Furniture,79.59
7824,4302,115,227.58,2025-10-09 18:25:18.667250,Electronics,320.66
6496,3727,19,81.71,2025-10-09 18:25:18.667250,Beauty,85.16
5736,1177,82,37.77,2025-10-09 18:25:18.667250,Books,57.48
5281,263,89,39.67,2025-10-09 18:25:18.667250,Electronics,80.6
13579,1817,125,104.03,2025-10-09 18:25:18.667250,Furniture,93.22
12852,228,41,43.14,2025-10-10 18:25:18.667250,Sports,142.23
13296,4011,108,93.96,2025-10-10 18:25:18.667250,Electronics,108.58
11057,643,101,56.74,2025-10-10 18:25:18.667250,Fashion,67.32
7751,1262,4,217.29,2025-10-10 18:25:18.667250,Electronics,299.88
9112,588,14,37.64,2025-10-10 18:25:18.667250,Beauty,65.63
6137,3723,86,66.97,2025-10-10 18:25:18.667250,Furniture,76.8
6558,3684,171,26.23,2025-10-10 18:25:18.667250,Books,101.4
9815,4546,81,35.19,2025-10-10 18:25:18.667250,Food,39.73
3294,3520,27,27.06,2025-10-10 18:25:18.667250,Home & Garden,91.66
7074,2939,73,271.12,2025-10-10 18:25:18.667250,Fashion,80.88
10834,4458,178,123.13,2025-10-10 18:25:18.667250,Beauty,186.38
11520,2932,156,14.41,2025-10-10 18:25:18.667250,Beauty,253.2
11688,1647,197,72.34,2025-10-10 18:25:18.667250,Electronics,16.28
11303,2813,169,175.3,2025-10-10 18:25:18.667250,Beauty,102.42
3745,58,58,333.9,2025-10-10 18:25:18.667250,Electronics,49.82
7567,1129,46,300.88,2025-10-10 18:25:18.667250,Beauty,61.59
10129,74,171,143.0,2025-10-10 18:25:18.667250,Books,101.4
8761,4879,111,24.35,2025-10-10 18:25:18.667250,Beauty,254.59
11627,3581,148,117.79,2025-10-10 18:25:18.667250,Food,167.48
8786,4561,183,225.91,2025-10-10 18:25:18.667250,Fashion,93.97
8790,3808,72,27.65,2025-10-10 18:25:18.667250,Toys,88.7
2538,1861,2,167.88,2025-10-10 18:25:18.667250,Home & Garden,36.49
7326,4736,29,153.58,2025-10-10 18:25:18.667250,Toys,10.0
8533,34,146,167.76,2025-10-10 18:25:18.667250,Sports,39.6
1545,3469,164,58.77,2025-10-10 18:25:18.667250,Home & Garden,211.87
5826,2876,119,159.01,2025-10-10 18:25:18.667250,Books,117.63
776,622,68,50.3,2025-10-10 18:25:18.667250,Beauty,222.41
2710,2212,48,316.69,2025-10-10 18:25:18.667250,Home & Garden,156.98
14260,210,128,47.17,2025-10-10 18:25:18.667250,Food,104.82
11058,4686,38,3.26,2025-10-10 18:25:18.667250,Furniture,111.85
12615,2328,187,125.96,2025-10-10 18:25:18.667250,Toys,26.41
10099,1993,30,25.92,2025-10-10 18:25:18.667250,Books,67.18
10684,3852,167,25.54,2025-10-10 18:25:18.667250,Food,152.8
3827,4050,173,8.74,2025-10-10 18:25:18.667250,Toys,175.92
6583,3986,75,54.86,2025-10-10 18:25:18.667250,Food,114.31
12623,4279,182,9.93,2025-10-10 18:25:18.667250,Books,78.34
3806,694,189,46.74,2025-10-10 18:25:18.667250,Toys,143.6
1734,632,95,211.83,2025-10-10 18:25:18.667250,Fashion,146.85
4876,3669,98,39.06,2025-10-10 18:25:18.667250,Fashion,155.87
10700,1009,180,295.02,2025-10-10 18:25:18.667250,Books,70.35
4076,2912,71,99.64,2025-10-10 18:25:18.667250,Electronics,217.37
2371,1363,85,146.93,2025-10-10 18:25:18.667250,Toys,130.75
11957,1202,2,79.75,2025-10-10 18:25:18.667250,Home & Garden,36.49
2392,2162,71,77.29,2025-10-10 18:25:18.667250,Electronics,217.37
7825,4016,16,197.68,2025-10-10 18:25:18.667250,Food,24.24
6641,3817,30,27.68,2025-10-10 18:25:18.667250,Books,67.18
1471,949,47,57.33,2025-10-10 18:25:18.667250,Sports,51.55
1062,1579,124,135.66,2025-10-11 18:25:18.667250,Books,34.31
14740,3080,1,260.07,2025-10-11 18:25:18.667250,Electronics,113.93
4200,2660,148,56.36,2025-10-11 18:25:18.667250,Food,167.48
4242,940,33,53.61,2025-10-11 18:25:18.667250,Beauty,109.68
10976,2201,186,113.36,2025-10-11 18:25:18.667250,Toys,110.62
650,1279,31,86.64,2025-10-11 18:25:18.667250,Sports,108.54
1372,149,167,42.95,2025-10-11 18:25:18.667250,Food,152.8
14722,3902,109,44.74,2025-10-11 18:25:18.667250,Fashion,43.34
4547,1195,139,80.38,2025-10-11 18:25:18.667250,Books,84.49
1779,1577,104,56.98,2025-10-11 18:25:18.667250,Fashion,101.66
6285,1317,84,277.65,2025-10-11 18:25:18.667250,Home & Garden,152.54
12144,3953,57,52.9,2025-10-11 18:25:18.667250,Food,28.48
8806,2252,134,165.14,2025-10-11 18:25:18.667250,Home & Garden,64.77
14894,3464,195,75.47,2025-10-11 18:25:18.667250,Beauty,88.47
6609,828,22,78.82,2025-10-11 18:25:18.667250,Fashion,43.57
14707,115,114,208.84,2025-10-11 18:25:18.667250,Fashion,10.0
3073,3055,24,210.34,2025-10-11 18:25:18.667250,Sports,29.54
8793,2641,88,11.44,2025-10-11 18:25:18.667250,Electronics,39.78
12299,1234,177,143.32,2025-10-11 18:25:18.667250,Sports,146.34
13188,2653,188,45.4,2025-10-11 18:25:18.667250,Home & Garden,269.5
13257,4862,52,117.91,2025-10-11 18:25:18.667250,Electronics,164.26
10803,3533,133,47.66,2025-10-11 18:25:18.667250,Furniture,28.24
2080,4042,171,102.65,2025-10-11 18:25:18.667250,Books,101.4
4273,1553,174,18.87,2025-10-11 18:25:18.667250,Food,19.83
12017,398,89,41.85,2025-10-11 18:25:18.667250,Electronics,80.6
1300,4634,27,91.56,2025-10-11 18:25:18.667250,Home & Garden,91.66
1700,4091,5,9.04,2025-10-11 18:25:18.667250,Toys,124.71
11082,4694,84,151.97,2025-10-11 18:25:18.667250,Home & Garden,152.54
14251,3491,156,118.06,2025-10-11 18:25:18.667250,Beauty,253.2
1838,4229,40,79.65,2025-10-11 18:25:18.667250,Fashion,53.35
2575,1,156,75.22,2025-10-11 18:25:18.667250,Beauty,253.2
2593,3108,178,29.89,2025-10-11 18:25:18.667250,Beauty,186.38
3843,899,143,139.22,2025-10-11 18:25:18.667250,Sports,166.13
10170,316,95,296.87,2025-10-11 18:25:18.667250,Fashion,146.85
5935,2888,72,48.39,2025-10-11 18:25:18.667250,Toys,88.7
838,4605,185,122.13,2025-10-11 18:25:18.667250,Fashion,65.79
1410,1996,164,78.74,2025-10-11 18:25:18.667250,Home & Garden,211.87
9359,72,172,24.1,2025-10-11 18:25:18.667250,Electronics,191.08
4863,455,102,113.28,2025-10-12 18:25:18.667250,Electronics,77.74
607,3413,66,81.17,2025-10-12 18:25:18.667250,Electronics,100.3
3861,2800,126,10.42,2025-10-12 18:25:18.667250,Food,147.67
13673,3833,128,155.22,2025-10-12 18:25:18.667250,Food,104.82
14709,2819,69,96.45,2025-10-12 18:25:18.667250,Beauty,59.91
3955,1025,47,56.03,2025-10-12 18:25:18.667250,Sports,51.55
10758,4802,90,47.14,2025-10-12 18:25:18.667250,Books,180.57
1928,4645,17,27.05,2025-10-12 18:25:18.667250,Beauty,99.14
1325,3909,63,78.95,2025-10-12 18:25:18.667250,Fashion,127.66
47,2846,115,183.09,2025-10-12 18:25:18.667250,Electronics,320.66
2637,942,36,62.36,2025-10-12 18:25:18.667250,Electronics,73.66
10956,4070,149,47.63,2025-10-12 18:25:18.667250,Electronics,148.7
4915,1210,56,83.8,2025-10-12 18:25:18.667250,Home & Garden,167.38
14855,536,192,97.39,2025-10-12 18:25:18.667250,Furniture,50.9
1731,958,17,70.74,2025-10-12 18:25:18.667250,Beauty,99.14
12752,4670,145,184.52,2025-10-12 18:25:18.667250,Food,95.06
13563,4689,24,49.32,2025-10-12 18:25:18.667250,Sports,29.54
4497,1633,75,179.14,2025-10-12 18:25:18.667250,Food,114.31
7367,1489,6,67.97,2025-10-12 18:25:18.667250,Sports,30.87
2236,4916,78,154.78,2025-10-12 18:25:18.667250,Food,85.52
13799,4269,196,89.43,2025-10-12 18:25:18.667250,Beauty,102.61
10372,3753,148,24.06,2025-10-12 18:25:18.667250,Food,167.48
8710,237,129,32.73,2025-10-12 18:25:18.667250,Beauty,62.15
14913,698,24,191.54,2025-10-12 18:25:18.667250,Sports,29.54
8799,2010,34,51.29,2025-10-12 18:25:18.667250,Beauty,29.05
14530,3131,97,142.27,2025-10-12 18:25:18.667250,Food,139.35
10879,4992,45,35.36,2025-10-12 18:25:18.667250,Home & Garden,139.92
9776,102,134,33.93,2025-10-12 18:25:18.667250,Home & Garden,64.77
6868,430,112,165.08,2025-10-12 18:25:18.667250,Fashion,10.0
1866,2236,50,111.96,2025-10-12 18:25:18.667250,Fashion,32.63
6555,3897,112,33.68,2025-10-12 18:25:18.667250,Fashion,10.0
12838,4600,159,103.24,2025-10-12 18:25:18.667250,Furniture,80.99
4645,4137,81,46.03,2025-10-12 18:25:18.667250,Food,39.73
4661,3710,60,26.52,2025-10-12 18:25:18.667250,Electronics,120.3
14917,511,57,228.98,2025-10-12 18:25:18.667250,Food,28.48
1060,4661,148,74.29,2025-10-12 18:25:18.667250,Food,167.48
4072,4550,189,220.0,2025-10-12 18:25:18.667250,Toys,143.6
1882,2453,110,55.69,2025-10-12 18:25:18.667250,Toys,75.06
9181,2355,86,34.55,2025-10-12 18:25:18.667250,Furniture,76.8
573,3138,76,91.78,2025-10-12 18:25:18.667250,Books,165.36
7031,1471,102,72.74,2025-10-12 18:25:18.667250,Electronics,77.74
4751,2558,143,243.79,2025-10-12 18:25:18.667250,Sports,166.13
9878,293,163,129.42,2025-10-12 18:25:18.667250,Furniture,70.82
3909,3995,111,40.54,2025-10-12 18:25:18.667250,Beauty,254.59
9946,930,22,214.98,2025-10-12 18:25:18.667250,Fashion,43.57
11216,2822,106,78.48,2025-10-12 18:25:18.667250,Home & Garden,46.92
7190,4740,166,71.59,2025-10-12 18:25:18.667250,Fashion,34.45
10792,4542,20,43.4,2025-10-12 18:25:18.667250,Books,419.12
1522,1713,70,84.13,2025-10-12 18:25:18.667250,Toys,148.46
5232,89,162,129.5,2025-10-13 18:25:18.667250,Beauty,114.49
10495,2362,200,46.2,2025-10-13 18:25:18.667250,Sports,119.07
6231,1812,198,257.43,2025-10-13 18:25:18.667250,Books,81.34
7123,715,146,44.53,2025-10-13 18:25:18.667250,Sports,39.6
3647,2162,199,162.38,2025-10-13 18:25:18.667250,Furniture,106.82
10106,1016,119,108.85,2025-10-13 18:25:18.667250,Books,117.63
11634,2415,171,83.38,2025-10-13 18:25:18.667250,Books,101.4
4409,4611,68,98.48,2025-10-13 18:25:18.667250,Beauty,222.41
5914,4433,2,82.25,2025-10-13 18:25:18.667250,Home & Garden,36.49
14835,2162,18,184.7,2025-10-13 18:25:18.667250,Beauty,264.05
14348,3906,158,312.92,2025-10-13 18:25:18.667250,Beauty,107.8
5411,2291,194,45.84,2025-10-13 18:25:18.667250,Books,86.48
2412,3662,178,129.55,2025-10-13 18:25:18.667250,Beauty,186.38
13196,1636,19,116.65,2025-10-13 18:25:18.667250,Beauty,85.16
1485,3647,46,114.89,2025-10-13 18:25:18.667250,Beauty,61.59
4444,1571,112,142.24,2025-10-13 18:25:18.667250,Fashion,10.0
1633,3879,193,215.32,2025-10-13 18:25:18.667250,Beauty,10.0
9761,1666,85,102.75,2025-10-13 18:25:18.667250,Toys,130.75
5981,4096,31,10.7,2025-10-13 18:25:18.667250,Sports,108.54
11325,4044,129,54.86,2025-10-13 18:25:18.667250,Beauty,62.15
13309,3306,4,221.19,2025-10-13 18:25:18.667250,Electronics,299.88
3576,3089,155,11.06,2025-10-13 18:25:18.667250,Books,90.7
8922,608,159,26.64,2025-10-13 18:25:18.667250,Furniture,80.99
11701,3748,105,260.21,2025-10-13 18:25:18.667250,Food,40.34
10086,165,3,33.24,2025-10-13 18:25:18.667250,Beauty,59.04
10463,2454,67,357.31,2025-10-13 18:25:18.667250,Home & Garden,27.32
8824,2420,188,21.82,2025-10-13 18:25:18.667250,Home & Garden,269.5
13888,4438,19,76.82,2025-10-13 18:25:18.667250,Beauty,85.16
6085,2200,153,238.0,2025-10-13 18:25:18.667250,Beauty,121.94
9188,3562,116,46.78,2025-10-13 18:25:18.667250,Home & Garden,32.8
3822,2149,32,17.78,2025-10-13 18:25:18.667250,Electronics,213.55
1666,1609,197,198.02,2025-10-13 18:25:18.667250,Electronics,16.28
12422,1899,86,62.56,2025-10-13 18:25:18.667250,Furniture,76.8
8585,543,171,80.97,2025-10-14 18:25:18.667250,Books,101.4
1365,1856,133,77.32,2025-10-14 18:25:18.667250,Furniture,28.24
11478,2988,106,75.36,2025-10-14 18:25:18.667250,Home & Garden,46.92
4083,107,102,171.26,2025-10-14 18:25:18.667250,Electronics,77.74
9454,2623,75,109.36,2025-10-14 18:25:18.667250,Food,114.31
4741,1018,194,115.58,2025-10-14 18:25:18.667250,Books,86.48
